"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu2030","Zotu2030","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium","Zotu2030",6.41666666666667
"Zotu204","Zotu204","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured","uncultured bacterium","Zotu204",87.9583333333333
"Zotu2040","Zotu2040","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"Zotu2040",13.125
"Zotu2043","Zotu2043","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu2043",6.375
"Zotu2044","Zotu2044","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu2044",9.08333333333333
"Zotu205","Zotu205","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured bacterium","Zotu205",87.2083333333333
"Zotu2051","Zotu2051","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","PS-B29","uncultured organism",NA,"Zotu2051",8.83333333333333
"Zotu206","Zotu206","Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,NA,NA,"Zotu206",42.625
"Zotu2079","Zotu2079","Bacteria","Acidobacteria","Subgroup 22","uncultured bacterium",NA,NA,NA,"Zotu2079",12.625
"Zotu208","Zotu208","Bacteria","Bacteroidetes","WCHB1-32","uncultured bacterium",NA,NA,NA,"Zotu208",45.0833333333333
"Zotu2090","Zotu2090","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu2090",7.25
"Zotu2091","Zotu2091","Bacteria","Lentisphaerae","PBS-III-20","uncultured bacterium",NA,NA,NA,"Zotu2091",8.875
"Zotu2092","Zotu2092","Bacteria","PAUC34f","uncultured bacterium",NA,NA,NA,NA,"Zotu2092",6.83333333333333
