"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu656","Zotu656","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium","Zotu656",13
"Zotu657","Zotu657","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter","uncultured bacterium","Zotu657",19.7916666666667
"Zotu66","Zotu66","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R",NA,NA,NA,"Zotu66",29.8333333333333
"Zotu660","Zotu660","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu660",13.75
"Zotu6609","Zotu6609","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Illumatobacter",NA,"Zotu6609",8.91666666666667
"Zotu663","Zotu663","Bacteria","Actinobacteria","MB-A2-108","uncultured bacterium",NA,NA,NA,"Zotu663",8.875
"Zotu664","Zotu664","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta 2","uncultured bacterium","Zotu664",25.9166666666667
"Zotu67","Zotu67","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R",NA,NA,NA,"Zotu67",27.7083333333333
"Zotu670","Zotu670","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu670",31.5416666666667
"Zotu68","Zotu68","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured","uncultured bacterium","Zotu68",302.958333333333
"Zotu682","Zotu682","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu682",9.29166666666667
"Zotu683","Zotu683","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","uncultured","uncultured epsilon proteobacterium","Zotu683",16.2083333333333
"Zotu6852","Zotu6852","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu6852",17.5833333333333
"Zotu69","Zotu69","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","uncultured","uncultured bacterium","Zotu69",60.0833333333333
"Zotu6937","Zotu6937","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","uncultured bacterium","Zotu6937",15.4166666666667
"Zotu695","Zotu695","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","uncultured bacterium","Zotu695",7.16666666666667
"Zotu7","Zotu7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA,"Zotu7",4112.08333333333
"Zotu70","Zotu70","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu70",295.666666666667
"Zotu700","Zotu700","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu700",31.5
"Zotu702","Zotu702","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium","Zotu702",10.7083333333333
"Zotu705","Zotu705","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured soil bacterium",NA,"Zotu705",23.75
"Zotu711","Zotu711","Bacteria","Firmicutes","Clostridia","Clostridiales","Family XII","Acidaminobacter","uncultured bacterium","Zotu711",20.4166666666667
"Zotu714","Zotu714","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu714",25.3333333333333
"Zotu716","Zotu716","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium",NA,"Zotu716",42.625
"Zotu717","Zotu717","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","uncultured bacterium","Zotu717",7.70833333333333
"Zotu724","Zotu724","Bacteria","Bacteroidetes","SB-5",NA,NA,NA,NA,"Zotu724",36.4583333333333
"Zotu73","Zotu73","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured soil bacterium",NA,"Zotu73",91.75
"Zotu732","Zotu732","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","uncultured bacterium","Zotu732",29.6666666666667
"Zotu736","Zotu736","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium","Zotu736",14.9583333333333
"Zotu737","Zotu737","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiales Incertae Sedis","Aciditerrimonas","uncultured bacterium","Zotu737",8.875
"Zotu739","Zotu739","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Methylocystis",NA,"Zotu739",17.125
"Zotu7399","Zotu7399","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu7399",31.375
"Zotu743","Zotu743","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured","uncultured bacterium","Zotu743",17
"Zotu76","Zotu76","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans","uncultured bacterium","Zotu76",612.166666666667
