"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu799","Zotu799","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","uncultured bacterium","Zotu799",18.375
"Zotu80","Zotu80","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured",NA,"Zotu80",156.833333333333
"Zotu800","Zotu800","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae",NA,NA,"Zotu800",17.375
"Zotu802","Zotu802","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu802",17.4166666666667
"Zotu8023","Zotu8023","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu8023",5.66666666666667
"Zotu8030","Zotu8030","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Pleomorphomonas",NA,"Zotu8030",22.5833333333333
"Zotu806","Zotu806","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NA,"Zotu806",27.9166666666667
"Zotu807","Zotu807","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,"Zotu807",15.3333333333333
"Zotu808","Zotu808","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae",NA,NA,"Zotu808",19
"Zotu809","Zotu809","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu809",22.0833333333333
"Zotu81","Zotu81","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu81",212.833333333333
"Zotu811","Zotu811","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured Syntrophaceae bacterium",NA,NA,"Zotu811",28.4583333333333
"Zotu812","Zotu812","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu812",27.2916666666667
"Zotu8121","Zotu8121","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured bacterium","Zotu8121",8.41666666666667
"Zotu813","Zotu813","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu813",24.125
"Zotu815","Zotu815","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,"Zotu815",16
"Zotu817","Zotu817","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu817",23.75
"Zotu82","Zotu82","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu82",248.583333333333
"Zotu820","Zotu820","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium","Zotu820",18.7916666666667
"Zotu822","Zotu822","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu822",24.125
"Zotu827","Zotu827","Bacteria","Acidobacteria","Subgroup 22","uncultured bacterium",NA,NA,NA,"Zotu827",16.0416666666667
"Zotu8276","Zotu8276","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured soil bacterium",NA,"Zotu8276",20.875
"Zotu829","Zotu829","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","UASB-TL25","uncultured bacterium",NA,"Zotu829",23.3333333333333
"Zotu831","Zotu831","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Propionivibrio","uncultured bacterium","Zotu831",6.5
"Zotu832","Zotu832","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu832",29.6666666666667
"Zotu835","Zotu835","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA,"Zotu835",23.5
"Zotu837","Zotu837","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","possible family 01",NA,NA,"Zotu837",6
"Zotu838","Zotu838","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","alphaI cluster","uncultured bacterium",NA,"Zotu838",19.9583333333333
