"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu966","Zotu966","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu966",0.000316476304232139
"Zotu967","Zotu967","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu967",0.000323820384449622
"Zotu969","Zotu969","other","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu969",0.000276966431408099
"Zotu970","Zotu970","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Candidatus Solibacter",NA,"Zotu970",0.000209746266995416
"Zotu975","Zotu975","other","Bacteria","Chloroflexi","uncultured",NA,NA,NA,NA,"Zotu975",0.000221490751375777
"Zotu981","Zotu981","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA,"Zotu981",0.000239926120715174
"Zotu9875","Zotu9875","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu9875",0.000964443396177017
"Zotu988","Zotu988","other","Bacteria","Bacteroidetes","SB-5",NA,NA,NA,NA,"Zotu988",0.000144924813382068
"Zotu9905","Zotu9905","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,"Zotu9905",0.000201597247759533
"Zotu992","Zotu992","other","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured bacterium",NA,"Zotu992",0.000186198691128146
"Zotu993","Zotu993","other","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium","Zotu993",0.000193387483142186
"Zotu998","Zotu998","diff","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","uncultured",NA,"Zotu998",0.000122476043784713
